7.781818e-02	1.842776e+04	1.806447e+05
8.281818e-02	1.815413e+04	1.780085e+05
8.781818e-02	1.784143e+04	1.749960e+05
9.281818e-02	1.751250e+04	1.712168e+05
9.781818e-02	1.723189e+04	1.694250e+05
1.028182e-01	1.701730e+04	1.662818e+05
1.078182e-01	1.669461e+04	1.629119e+05
1.128182e-01	1.641778e+04	1.606549e+05
1.178182e-01	1.630579e+04	1.568774e+05
1.228182e-01	1.592564e+04	1.517379e+05
1.278182e-01	1.516411e+04	1.440901e+05
1.328182e-01	1.426724e+04	1.353279e+05
1.378182e-01	1.354441e+04	1.280336e+05
1.428182e-01	1.254335e+04	1.182473e+05
1.478182e-01	1.145050e+04	1.087449e+05
1.528182e-01	1.060875e+04	1.015024e+05
1.578182e-01	9.927700e+03	9.547624e+04
1.628182e-01	9.569508e+03	9.158261e+04
1.678182e-01	9.299218e+03	8.827415e+04
1.728182e-01	9.166230e+03	8.656843e+04
1.778182e-01	9.194740e+03	8.534892e+04
1.828182e-01	9.025561e+03	8.423285e+04
1.878182e-01	9.050689e+03	8.479691e+04
1.928182e-01	9.239821e+03	8.635940e+04
1.978182e-01	9.279096e+03	8.654020e+04
2.028182e-01	9.498424e+03	8.809902e+04
2.078182e-01	9.644612e+03	8.943289e+04
2.128182e-01	9.971753e+03	9.123619e+04
2.178182e-01	1.026078e+04	9.387906e+04
2.228182e-01	1.032702e+04	9.498960e+04
2.278182e-01	1.038993e+04	9.465132e+04
2.328182e-01	1.061898e+04	9.610878e+04
2.378182e-01	1.048754e+04	9.454032e+04
2.428182e-01	1.041770e+04	9.310258e+04
2.478182e-01	1.011022e+04	9.047421e+04
2.528182e-01	9.727436e+03	8.610268e+04
2.578182e-01	8.961234e+03	8.042046e+04
2.628182e-01	8.244377e+03	7.429950e+04
2.678182e-01	7.447273e+03	6.681910e+04
2.728182e-01	6.697780e+03	6.003693e+04
2.778182e-01	5.984411e+03	5.362197e+04
2.828182e-01	5.194245e+03	4.663157e+04
2.878182e-01	4.487848e+03	4.045506e+04
2.928182e-01	3.649264e+03	3.336862e+04
2.978182e-01	2.741986e+03	2.632373e+04
3.028182e-01	2.125358e+03	2.131348e+04
3.078182e-01	1.740107e+03	1.882712e+04
3.128182e-01	1.626730e+03	1.742206e+04
3.178182e-01	1.712269e+03	1.720145e+04
3.228182e-01	1.825130e+03	1.714287e+04
3.278182e-01	1.934917e+03	1.761032e+04
3.328182e-01	1.985884e+03	1.757558e+04
3.378182e-01	1.951620e+03	1.694304e+04
3.428182e-01	1.807642e+03	1.581804e+04
3.478182e-01	1.604138e+03	1.416128e+04
3.528182e-01	1.377614e+03	1.211977e+04
3.578182e-01	1.173753e+03	1.045472e+04
3.628182e-01	9.266976e+02	8.739177e+03
3.678182e-01	6.889862e+02	6.774206e+03
3.728182e-01	4.724709e+02	5.500050e+03
3.778182e-01	3.605096e+02	4.834600e+03
3.828182e-01	3.008731e+02	4.034847e+03
3.878182e-01	2.722181e+02	3.650571e+03
3.928182e-01	2.745177e+02	3.681409e+03
3.978182e-01	3.343370e+02	3.792371e+03
4.028182e-01	4.148387e+02	4.097367e+03
4.078182e-01	4.781824e+02	4.691845e+03
4.128182e-01	5.696561e+02	5.062243e+03
4.178182e-01	6.226076e+02	5.239100e+03
4.228182e-01	6.483043e+02	5.564387e+03
4.278182e-01	6.496346e+02	5.379165e+03
4.328182e-01	6.340565e+02	5.422844e+03
4.378182e-01	6.176787e+02	5.179652e+03
4.428182e-01	5.643470e+02	4.731341e+03
4.478182e-01	5.227361e+02	4.314716e+03
4.528182e-01	4.786207e+02	3.946805e+03
4.578182e-01	3.999130e+02	3.563384e+03
4.628182e-01	3.403547e+02	2.922655e+03
4.678182e-01	2.695541e+02	2.582577e+03
4.728182e-01	2.006339e+02	1.867267e+03
4.778182e-01	1.530016e+02	1.882420e+03
4.828182e-01	1.219520e+02	1.408180e+03
4.878182e-01	9.575199e+01	1.284078e+03
4.928182e-01	6.997455e+01	9.383910e+02
4.978182e-01	6.857064e+01	9.195639e+02
5.028182e-01	6.202342e+01	8.317626e+02
5.078182e-01	7.539062e+01	7.632617e+02
5.128182e-01	9.271012e+01	1.181904e+03
5.178182e-01	1.224566e+02	1.077649e+03
5.228182e-01	1.370923e+02	1.258343e+03
5.278182e-01	1.603123e+02	1.405232e+03
5.328182e-01	1.980837e+02	1.604367e+03
5.378182e-01	2.142717e+02	1.616048e+03
5.428182e-01	2.046765e+02	1.502363e+03
5.478182e-01	2.122241e+02	1.741373e+03
5.528182e-01	2.192236e+02	1.663527e+03
5.578182e-01	2.087127e+02	1.493724e+03
5.628182e-01	2.028690e+02	1.491195e+03
5.678182e-01	1.945039e+02	1.514391e+03
5.728182e-01	1.483332e+02	1.082846e+03
5.778182e-01	1.337078e+02	1.058681e+03
5.828182e-01	1.094981e+02	8.287485e+02
5.878182e-01	9.436955e+01	6.909920e+02
5.928182e-01	6.593171e+01	4.690015e+02
5.978182e-01	4.505363e+01	3.925384e+02
6.028182e-01	3.883810e+01	2.861704e+02
6.078182e-01	3.374234e+01	1.526808e+02
6.128182e-01	2.339671e+01	3.094369e+02
6.178182e-01	1.904405e+01	1.451710e+02
6.228182e-01	2.179960e+01	1.532139e+02
